time	V(n012)	V(n015)	I(L1)
2.865653182298844e-005	9.967509e+001	1.238190e-005	1.190659e+001
2.885184432298844e-005	9.974731e+001	1.635280e-005	9.263248e+000
2.904715682298844e-005	9.983588e+001	1.917109e-005	6.020071e+000
2.924246932298844e-005	9.993463e+001	2.088576e-005	2.415433e+000
2.931468750000001e-005	9.997256e+001	2.117733e-005	1.020069e+000
2.936556364597687e-005	9.999937e+001	2.120794e-005	2.219037e-002
2.942463187586122e-005	1.000304e+002	2.111732e-005	-1.134674e+000
2.950519957701768e-005	1.000722e+002	2.076250e-005	-2.694089e+000
2.951000000000000e-005	1.000747e+002	2.073141e-005	-2.785981e+000
2.951048004229823e-005	1.000751e+002	2.119214e-005	-2.795158e+000
2.951144012689470e-005	1.000759e+002	2.214294e-005	-2.813507e+000
2.951336029608763e-005	1.000777e+002	2.412746e-005	-2.850186e+000
2.951615966161414e-005	1.000805e+002	2.756455e-005	-2.903619e+000
2.952000000000000e-005	1.000854e+002	3.333242e-005	-2.976869e+000
2.952038403383859e-005	1.000858e+002	3.385710e-005	-2.984186e+000
2.952115210151576e-005	1.000869e+002	3.508899e-005	-2.998818e+000
2.952268823687011e-005	1.000892e+002	3.859865e-005	-3.028067e+000
2.952576050757880e-005	1.000957e+002	4.984097e-005	-3.086524e+000
2.952829353582635e-005	1.001043e+002	6.641987e-005	-3.134681e+000
2.953033442261108e-005	1.001158e+002	9.130315e-005	-3.173450e+000
2.953188463596902e-005	1.001307e+002	1.261038e-004	-3.202878e+000
2.953308465045225e-005	1.001502e+002	1.750529e-004	-3.225645e+000
2.953403757679689e-005	1.001766e+002	2.447863e-004	-3.243716e+000
2.953481919392022e-005	1.002136e+002	3.466682e-004	-3.258533e+000
2.953549453960814e-005	1.002683e+002	5.028773e-004	-3.271330e+000
2.953612532121284e-005	1.003560e+002	7.456398e-004	-3.283278e+000
2.953681073959275e-005	1.004971e+002	1.078542e-003	-3.296255e+000
2.953717257907245e-005	1.005525e+002	1.214126e-003	-3.303103e+000
2.953763772545032e-005	1.005906e+002	1.297032e-003	-3.311904e+000
2.953809216220378e-005	1.006136e+002	1.326491e-003	-3.320499e+000
2.953861742381535e-005	1.006311e+002	1.326908e-003	-3.330432e+000
2.953952432131999e-005	1.006497e+002	1.294529e-003	-3.347577e+000
2.954039721323963e-005	1.006605e+002	1.246274e-003	-3.364072e+000
2.954189852669354e-005	1.006733e+002	1.150085e-003	-3.392428e+000
2.954377075940566e-005	1.006838e+002	1.031736e-003	-3.427763e+000
2.954730452748124e-005	1.006973e+002	8.308725e-004	-3.494384e+000
2.955132268611844e-005	1.007074e+002	6.436366e-004	-3.570026e+000
2.955653224839102e-005	1.007170e+002	4.623914e-004	-3.667905e+000
2.956290790248931e-005	1.007256e+002	3.061667e-004	-3.787427e+000
2.956869415074966e-005	1.007320e+002	2.108677e-004	-3.895634e+000
2.957452120833131e-005	1.007371e+002	1.476023e-004	-4.004325e+000
2.958003689479514e-005	1.007416e+002	1.073370e-004	-4.106946e+000
2.958572771681138e-005	1.007454e+002	7.921892e-005	-4.212552e+000
2.959132858665369e-005	1.007490e+002	6.024183e-005	-4.316216e+000
2.959691129342628e-005	1.007521e+002	4.720258e-005	-4.419264e+000
2.960257830295230e-005	1.007552e+002	3.794099e-005	-4.523582e+000
2.960799048911558e-005	1.007577e+002	3.167655e-005	-4.622930e+000
2.961382744397853e-005	1.007604e+002	2.682212e-005	-4.729764e+000
2.961941018662017e-005	1.007627e+002	2.345441e-005	-4.831626e+000
2.962634685908748e-005	1.007656e+002	2.042152e-005	-4.957757e+000
2.963353024901347e-005	1.007681e+002	1.816130e-005	-5.087830e+000
2.964390322286468e-005	1.007719e+002	1.585320e-005	-5.274716e+000
2.965454977036815e-005	1.007751e+002	1.419641e-005	-5.465225e+000
2.967218503756876e-005	1.007804e+002	1.231978e-005	-5.777926e+000
2.969197810282447e-005	1.007854e+002	1.089021e-005	-6.123748e+000
2.973156423333587e-005	1.007946e+002	9.066121e-006	-6.798166e+000
2.979064474798168e-005	1.008056e+002	7.317470e-006	-7.770042e+000
2.984183897070838e-005	1.008141e+002	6.291954e-006	-8.581079e+000
2.985761155454661e-005	1.008163e+002	6.046412e-006	-8.821152e+000
2.988915672222306e-005	1.008208e+002	5.608586e-006	-9.287434e+000
2.989690966464710e-005	1.008217e+002	5.508394e-006	-9.399650e+000
2.991241554949518e-005	1.008239e+002	5.321274e-006	-9.619165e+000
2.992898823030384e-005	1.008258e+002	5.128258e-006	-9.850010e+000
2.993898823030384e-005	1.008272e+002	5.017042e-006	-9.987313e+000
2.994000000000000e-005	1.008272e+002	5.005277e-006	-1.000107e+001
2.994202353939232e-005	1.008276e+002	4.982149e-006	-1.002841e+001
2.994530660501017e-005	1.008278e+002	4.946829e-006	-1.007264e+001
2.994833880763359e-005	1.008283e+002	4.914048e-006	-1.011329e+001
2.995391730971833e-005	1.008289e+002	4.854986e-006	-1.018758e+001
2.996000000000000e-005	1.008297e+002	4.939398e-006	-1.026816e+001
2.996022000000000e-005	1.008297e+002	4.839224e-006	-1.027106e+001
2.996066000000000e-005	1.008297e+002	4.783898e-006	-1.027685e+001
2.996085226901229e-005	1.008297e+002	4.781938e-006	-1.027937e+001
2.996111552852746e-005	1.008298e+002	4.779283e-006	-1.028283e+001
2.996150559433520e-005	1.008298e+002	4.775191e-006	-1.028796e+001
2.996190419075590e-005	1.008298e+002	4.771079e-006	-1.029319e+001
2.996252496891298e-005	1.008299e+002	4.764614e-006	-1.030133e+001
2.996326196616068e-005	1.008300e+002	4.756999e-006	-1.031099e+001
2.996426326927472e-005	1.008301e+002	4.746641e-006	-1.032409e+001
2.996560752965426e-005	1.008303e+002	4.732802e-006	-1.034165e+001
2.996735361999449e-005	1.008305e+002	4.714919e-006	-1.036443e+001
2.996814554516649e-005	1.008306e+002	4.706730e-006	-1.037473e+001
2.996892624299509e-005	1.008307e+002	4.698715e-006	-1.038488e+001
2.996918893876630e-005	1.008307e+002	4.696069e-006	-1.038829e+001
2.996947460845760e-005	1.008307e+002	4.693188e-006	-1.039200e+001
2.997000000000000e-005	1.008308e+002	4.689409e-006	-1.039881e+001
2.997000115586370e-005	1.008308e+002	4.689092e-006	-1.039883e+001
2.997000346759111e-005	1.008308e+002	4.688617e-006	-1.039886e+001
2.997000809104593e-005	1.008308e+002	4.688110e-006	-1.039892e+001
2.997001733795557e-005	1.008308e+002	4.687726e-006	-1.039904e+001
2.997003583177485e-005	1.008308e+002	4.687443e-006	-1.039928e+001
2.997007281941342e-005	1.008308e+002	4.687060e-006	-1.039976e+001
2.997073859690752e-005	1.008309e+002	4.680286e-006	-1.040838e+001
2.997140437440162e-005	1.008309e+002	4.673521e-006	-1.041700e+001
2.997207015189572e-005	1.008310e+002	4.666765e-006	-1.042561e+001
2.997273592938983e-005	1.008311e+002	4.660017e-006	-1.043421e+001
2.997340170688393e-005	1.008312e+002	4.653279e-006	-1.044280e+001
2.997406748437803e-005	1.008312e+002	4.646550e-006	-1.045138e+001
2.997473326187214e-005	1.008313e+002	4.639829e-006	-1.045996e+001
2.997592160274581e-005	1.008314e+002	4.627849e-006	-1.047525e+001
2.997694257839104e-005	1.008316e+002	4.617585e-006	-1.048836e+001
2.997750412978768e-005	1.008316e+002	4.611949e-006	-1.049557e+001
2.997795464257166e-005	1.008317e+002	4.607433e-006	-1.050134e+001
2.997828047400224e-005	1.008317e+002	4.604170e-006	-1.050552e+001
2.997856407049590e-005	1.008317e+002	4.601332e-006	-1.050915e+001
2.997883473329196e-005	1.008318e+002	4.598625e-006	-1.051261e+001
2.997910344846910e-005	1.008318e+002	4.595939e-006	-1.051605e+001
2.997937900871355e-005	1.008318e+002	4.593186e-006	-1.051957e+001
2.997966912987973e-005	1.008319e+002	4.590289e-006	-1.052328e+001
2.997997183051812e-005	1.008319e+002	4.587269e-006	-1.052714e+001
2.998037416803715e-005	1.008319e+002	4.583258e-006	-1.053228e+001
2.998043807432545e-005	1.008319e+002	4.582620e-006	-1.053310e+001
2.998056588690206e-005	1.008320e+002	4.581347e-006	-1.053473e+001
2.998082151205526e-005	1.008320e+002	4.578801e-006	-1.053799e+001
2.998111373318306e-005	1.008320e+002	4.575892e-006	-1.054171e+001
2.998146085589539e-005	1.008321e+002	4.572438e-006	-1.054614e+001
2.998182987147090e-005	1.008321e+002	4.568770e-006	-1.055084e+001
2.998226500317066e-005	1.008321e+002	4.564448e-006	-1.055638e+001
2.998264996885012e-005	1.008322e+002	4.560628e-006	-1.056127e+001
2.998302120150551e-005	1.008322e+002	4.556946e-006	-1.056599e+001
2.998342557332953e-005	1.008323e+002	4.552940e-006	-1.057113e+001
2.998381074990420e-005	1.008323e+002	4.549126e-006	-1.057602e+001
2.998420491250247e-005	1.008324e+002	4.545227e-006	-1.058102e+001
2.998458421681652e-005	1.008324e+002	4.541477e-006	-1.058584e+001
2.998497435758632e-005	1.008324e+002	4.537624e-006	-1.059078e+001
2.998535639336678e-005	1.008325e+002	4.533853e-006	-1.059562e+001
2.998574622087416e-005	1.008325e+002	4.530008e-006	-1.060055e+001
2.998612957683769e-005	1.008326e+002	4.526230e-006	-1.060540e+001
2.998651862508010e-005	1.008326e+002	4.522400e-006	-1.061032e+001
2.998690306509128e-005	1.008327e+002	4.518617e-006	-1.061518e+001
2.998729228928837e-005	1.008327e+002	4.514790e-006	-1.062010e+001
2.998767812928581e-005	1.008327e+002	4.511000e-006	-1.062497e+001
2.998806865572462e-005	1.008328e+002	4.507167e-006	-1.062989e+001
2.998845669478580e-005	1.008328e+002	4.503360e-006	-1.063479e+001
2.998885065003486e-005	1.008329e+002	4.499499e-006	-1.063975e+001
2.998924296589258e-005	1.008329e+002	4.495657e-006	-1.064469e+001
2.998964464536260e-005	1.008330e+002	4.491726e-006	-1.064974e+001
2.999004588928623e-005	1.008330e+002	4.487802e-006	-1.065479e+001
2.999046410895178e-005	1.008330e+002	4.483716e-006	-1.066004e+001
2.999088416931594e-005	1.008331e+002	4.479615e-006	-1.066532e+001
2.999138939198998e-005	1.008331e+002	4.474688e-006	-1.067166e+001
2.999194371220434e-005	1.008332e+002	4.469287e-006	-1.067861e+001
2.999264485636725e-005	1.008333e+002	4.462465e-006	-1.068739e+001
2.999342407561375e-005	1.008334e+002	4.454893e-006	-1.069713e+001
2.999447730571822e-005	1.008335e+002	4.444678e-006	-1.071029e+001
2.999572097553467e-005	1.008336e+002	4.432644e-006	-1.072579e+001
2.999763061346814e-005	1.008338e+002	4.414223e-006	-1.074953e+001
3.000000000000000e-005	1.008341e+002	4.391426e-006	-1.077891e+001
3.000000521266080e-005	1.008341e+002	2.543356e-003	-1.077898e+001
3.000001563798239e-005	1.008341e+002	7.625083e-003	-1.077911e+001
3.000002415319849e-005	1.008341e+002	1.178081e-002	-1.077921e+001
3.000003268039640e-005	1.008341e+002	1.594969e-002	-1.077932e+001
3.000008384358385e-005	1.008341e+002	4.111339e-002	-1.077995e+001
3.000015206116713e-005	1.008341e+002	7.505304e-002	-1.078079e+001
3.000028849633368e-005	1.008341e+002	1.442491e-001	-1.078248e+001
3.000056136666677e-005	1.008341e+002	2.878079e-001	-1.078585e+001
3.000110710733296e-005	1.008342e+002	5.940348e-001	-1.079259e+001
3.000211257543421e-005	1.008343e+002	1.213778e+000	-1.080499e+001
3.000355135099060e-005	1.008345e+002	2.214761e+000	-1.082270e+001
3.000565828026336e-005	1.008347e+002	3.864189e+000	-1.084856e+001
3.000720202905177e-005	1.008349e+002	5.191655e+000	-1.086747e+001
3.000802177181302e-005	1.008349e+002	5.943927e+000	-1.087748e+001
3.000836051447750e-005	1.008350e+002	6.265703e+000	-1.088162e+001
3.000857219327346e-005	1.008350e+002	6.470083e+000	-1.088420e+001
3.000869462020404e-005	1.008350e+002	6.589223e+000	-1.088569e+001
3.000877405838829e-005	1.008349e+002	6.666910e+000	-1.088666e+001
3.000883800680446e-005	1.008348e+002	6.729652e+000	-1.088744e+001
3.000888940248841e-005	1.008345e+002	6.780205e+000	-1.088807e+001
3.000893474114076e-005	1.008342e+002	6.824895e+000	-1.088862e+001
3.000897619255447e-005	1.008337e+002	6.865835e+000	-1.088912e+001
3.000901865724443e-005	1.008330e+002	6.907854e+000	-1.088964e+001
3.000906003099487e-005	1.008319e+002	6.948875e+000	-1.089015e+001
3.000910722894017e-005	1.008303e+002	6.995780e+000	-1.089072e+001
3.000917298554341e-005	1.008271e+002	7.061321e+000	-1.089152e+001
3.000925874942879e-005	1.008209e+002	7.147147e+000	-1.089257e+001
3.000938019674189e-005	1.008079e+002	7.269403e+000	-1.089405e+001
3.000957373192382e-005	1.007760e+002	7.465312e+000	-1.089640e+001
3.000961292963614e-005	1.007679e+002	7.505207e+000	-1.089688e+001
3.000969132506079e-005	1.007500e+002	7.585457e+000	-1.089784e+001
3.000984811591008e-005	1.007074e+002	7.746791e+000	-1.089974e+001
3.001000000000001e-005	1.006575e+002	7.903806e+000	-1.090159e+001
3.001001518840900e-005	1.006521e+002	7.912194e+000	-1.090178e+001
3.001004556522698e-005	1.006410e+002	7.928951e+000	-1.090215e+001
3.001010631886295e-005	1.006178e+002	7.962364e+000	-1.090289e+001
3.001022782613489e-005	1.005682e+002	8.028769e+000	-1.090437e+001
3.001047084067877e-005	1.004560e+002	8.159879e+000	-1.090732e+001
3.001095686976652e-005	1.001860e+002	8.416781e+000	-1.091324e+001
3.001150246009461e-005	9.982286e+001	8.697008e+000	-1.091988e+001
3.001209460994799e-005	9.937377e+001	8.990646e+000	-1.092709e+001
3.001264460659228e-005	9.891887e+001	9.252018e+000	-1.093379e+001
3.001345256353628e-005	9.819774e+001	9.620928e+000	-1.094363e+001
3.001373506934210e-005	9.791092e+001	9.735091e+000	-1.094708e+001
3.001384829407293e-005	9.091874e+001	9.732626e+000	-1.094848e+001
3.001389854805031e-005	6.762265e+001	9.678326e+000	-1.094913e+001
3.001392954681493e-005	5.296326e+001	9.622161e+000	-1.094955e+001
3.001396475954055e-005	3.879971e+001	9.556095e+000	-1.095006e+001
3.001400735785038e-005	2.509860e+001	9.470489e+000	-1.095069e+001
3.001403739580992e-005	1.764903e+001	9.395536e+000	-1.095115e+001
3.001405764280137e-005	1.370056e+001	9.322925e+000	-1.095146e+001
3.001407787458499e-005	1.049631e+001	9.222027e+000	-1.095178e+001
3.001409694587990e-005	8.205912e+000	9.110436e+000	-1.095208e+001
3.001411072017219e-005	6.833980e+000	9.030993e+000	-1.095230e+001
3.001412586179614e-005	5.579863e+000	8.955653e+000	-1.095254e+001
3.001414799694151e-005	4.103375e+000	8.874018e+000	-1.095289e+001
3.001417330424106e-005	2.908983e+000	8.818454e+000	-1.095330e+001
3.001419661811808e-005	2.186370e+000	8.793928e+000	-1.095367e+001
3.001422689302784e-005	1.568216e+000	8.780687e+000	-1.095416e+001
3.001425792601755e-005	1.181381e+000	8.777285e+000	-1.095466e+001
3.001429239482165e-005	9.004800e-001	8.780643e+000	-1.095521e+001
3.001432994605684e-005	7.194011e-001	8.788844e+000	-1.095582e+001
3.001437300514444e-005	5.814198e-001	8.801475e+000	-1.095651e+001
3.001441673530605e-005	5.069823e-001	8.816295e+000	-1.095722e+001
3.001447039015626e-005	4.419964e-001	8.835990e+000	-1.095808e+001
3.001452564099997e-005	4.146706e-001	8.857161e+000	-1.095897e+001
3.001459790923219e-005	3.846189e-001	8.885518e+000	-1.096014e+001
3.001467516567029e-005	3.787033e-001	8.916132e+000	-1.096139e+001
3.001478328239364e-005	3.639225e-001	8.959058e+000	-1.096313e+001
3.001490960473864e-005	3.654223e-001	9.008975e+000	-1.096517e+001
3.001510604653314e-005	3.539962e-001	9.085835e+000	-1.096833e+001
3.001538301571633e-005	3.546200e-001	9.192289e+000	-1.097280e+001
3.001592161012725e-005	3.393233e-001	9.392559e+000	-1.098147e+001
3.001699879894909e-005	3.328616e-001	9.769849e+000	-1.099880e+001
3.001888001514838e-005	3.140877e-001	1.035844e+001	-1.102899e+001
3.002264244754695e-005	3.080048e-001	1.140087e+001	-1.108923e+001
3.002326029099975e-005	3.040944e-001	1.155138e+001	-1.109910e+001
3.002449597790536e-005	3.023467e-001	1.181382e+001	-1.111878e+001
3.002696735171657e-005	2.998185e-001	1.227691e+001	-1.115804e+001
3.003086763503898e-005	2.978566e-001	1.287820e+001	-1.121975e+001
3.003572008676796e-005	2.970632e-001	1.345572e+001	-1.129611e+001
3.004069750125229e-005	2.973960e-001	1.389015e+001	-1.137393e+001
3.004599760192324e-005	2.983175e-001	1.422118e+001	-1.145622e+001
3.005094142070916e-005	2.996033e-001	1.444119e+001	-1.153245e+001
3.005605121282589e-005	3.010835e-001	1.460282e+001	-1.161066e+001
3.006099564479770e-005	3.027157e-001	1.471469e+001	-1.168581e+001
3.006610194720872e-005	3.044304e-001	1.479715e+001	-1.176285e+001
3.007108380596588e-005	3.062158e-001	1.485467e+001	-1.183746e+001
3.007616871089745e-005	3.080201e-001	1.489656e+001	-1.191305e+001
3.008116042032386e-005	3.098609e-001	1.492595e+001	-1.198669e+001
3.008622823037060e-005	3.116928e-001	1.494725e+001	-1.206087e+001
3.009122627004669e-005	3.135459e-001	1.496226e+001	-1.213347e+001
3.009628122755588e-005	3.153762e-001	1.497301e+001	-1.220630e+001
3.010202785397118e-005	3.174911e-001	1.498151e+001	-1.228835e+001
3.010843952150040e-005	3.197979e-001	1.498846e+001	-1.237926e+001
3.010876437727589e-005	3.199223e-001	1.498874e+001	-1.238384e+001
3.010941408882687e-005	3.201596e-001	1.498921e+001	-1.239298e+001
3.011008218480992e-005	3.203989e-001	1.498969e+001	-1.240236e+001
3.011058103253545e-005	3.205797e-001	1.499002e+001	-1.240936e+001
3.011112036508632e-005	3.207734e-001	1.499038e+001	-1.241692e+001
3.011152496245963e-005	3.209193e-001	1.499064e+001	-1.242259e+001
3.011178412550786e-005	3.210124e-001	1.499080e+001	-1.242622e+001
3.011200311299793e-005	3.210913e-001	1.499093e+001	-1.242928e+001
3.011222378293135e-005	3.211706e-001	1.499107e+001	-1.243237e+001
3.011244878960302e-005	3.212515e-001	1.499120e+001	-1.243551e+001
3.011268897586085e-005	3.213378e-001	1.499134e+001	-1.243887e+001
3.011291311004083e-005	3.214183e-001	1.499147e+001	-1.244200e+001
3.011314368182611e-005	3.215011e-001	1.499160e+001	-1.244522e+001
3.011336701513390e-005	3.215813e-001	1.499172e+001	-1.244834e+001
3.011360092681271e-005	3.216653e-001	1.499185e+001	-1.245161e+001
3.011383949999675e-005	3.217509e-001	1.499198e+001	-1.245493e+001
3.011409695149539e-005	3.218432e-001	1.499212e+001	-1.245852e+001
3.011437195138872e-005	3.219418e-001	1.499226e+001	-1.246236e+001
3.011467662354441e-005	3.220510e-001	1.499242e+001	-1.246660e+001
3.011493527246900e-005	3.221437e-001	1.499255e+001	-1.247020e+001
3.011514205852233e-005	3.222177e-001	1.499265e+001	-1.247308e+001
3.011537174917512e-005	3.223000e-001	1.499276e+001	-1.247628e+001
3.011557937242795e-005	3.223743e-001	1.499286e+001	-1.247917e+001
3.011586306517310e-005	3.224758e-001	1.499300e+001	-1.248311e+001
3.011618840118013e-005	3.225922e-001	1.499315e+001	-1.248763e+001
3.011657153737430e-005	3.227291e-001	1.499332e+001	-1.249295e+001
3.011705952906873e-005	3.229035e-001	1.499354e+001	-1.249973e+001
3.011739813190595e-005	3.230244e-001	1.499368e+001	-1.250442e+001
3.011771710948933e-005	3.231382e-001	1.499382e+001	-1.250884e+001
3.011806587743640e-005	3.232626e-001	1.499396e+001	-1.251368e+001
3.011826154099045e-005	3.233323e-001	1.499404e+001	-1.251639e+001
3.011847755190021e-005	3.234093e-001	1.499413e+001	-1.251938e+001
3.011875834061272e-005	3.235094e-001	1.499424e+001	-1.252326e+001
3.011906614872477e-005	3.236190e-001	1.499435e+001	-1.252752e+001
3.011939911254128e-005	3.237375e-001	1.499448e+001	-1.253212e+001
3.011979292917806e-005	3.238777e-001	1.499462e+001	-1.253756e+001
3.012029275085736e-005	3.240554e-001	1.499480e+001	-1.254446e+001
3.012093595756097e-005	3.242839e-001	1.499502e+001	-1.255333e+001
3.012172239067921e-005	3.245629e-001	1.499527e+001	-1.256416e+001
3.012291918732742e-005	3.249870e-001	1.499563e+001	-1.258060e+001
3.012507527217544e-005	3.257490e-001	1.499621e+001	-1.261014e+001
3.012781668743397e-005	3.267141e-001	1.499683e+001	-1.264752e+001
3.013279389145736e-005	3.284553e-001	1.499772e+001	-1.271496e+001
3.013782710417056e-005	3.302014e-001	1.499840e+001	-1.278264e+001
3.014205400621241e-005	3.316563e-001	1.499883e+001	-1.283902e+001
3.014599905221307e-005	3.330044e-001	1.499912e+001	-1.289124e+001
3.014961043863779e-005	3.342302e-001	1.499934e+001	-1.293879e+001
3.014987665682986e-005	3.343203e-001	1.499935e+001	-1.294228e+001
3.015040909321402e-005	3.345003e-001	1.499938e+001	-1.294925e+001
3.015147396598233e-005	3.348597e-001	1.499942e+001	-1.296315e+001
3.015360371151896e-005	3.355764e-001	1.499951e+001	-1.299087e+001
3.015702065742641e-005	3.367204e-001	1.499962e+001	-1.303513e+001
3.016054826953147e-005	3.378939e-001	1.499972e+001	-1.308053e+001
3.016536974535325e-005	3.394853e-001	1.499981e+001	-1.314208e+001
3.017066295595293e-005	3.412155e-001	1.499989e+001	-1.320898e+001
3.017748943112846e-005	3.434207e-001	1.499996e+001	-1.329424e+001
3.018500110049091e-005	3.458129e-001	1.500001e+001	-1.338669e+001
3.019454697075508e-005	3.488006e-001	1.500004e+001	-1.350211e+001
3.020551876544926e-005	3.521616e-001	1.500006e+001	-1.363184e+001
3.021998085319569e-005	3.564715e-001	1.500007e+001	-1.379796e+001
3.023815965596194e-005	3.616926e-001	1.500007e+001	-1.399856e+001
3.026468076929881e-005	3.689114e-001	1.500007e+001	-1.427416e+001
3.030394577133908e-005	3.787144e-001	1.500006e+001	-1.464073e+001
3.037752396796284e-005	3.941605e-001	1.500005e+001	-1.518169e+001
3.052468036121036e-005	4.132025e-001	1.500002e+001	-1.578769e+001
3.071999286121036e-005	4.135618e-001	1.499998e+001	-1.573766e+001
3.091530536121036e-005	3.859413e-001	1.499995e+001	-1.468910e+001
3.111061786121035e-005	3.324986e-001	1.499992e+001	-1.265781e+001
3.130593036121035e-005	2.571225e-001	1.499989e+001	-9.791542e+000
3.150124286121035e-005	1.651504e-001	1.499987e+001	-6.293151e+000
3.169655536121035e-005	6.298903e-002	1.499986e+001	-2.410017e+000
3.181468750000001e-005	-1.027701e-003	1.499986e+001	4.164707e-002
3.184468750000001e-005	-1.731029e-002	1.499986e+001	6.712126e-001
3.192999999999999e-005	-6.320879e-002	1.499986e+001	2.448135e+000
3.201000000000001e-005	-1.053127e-001	1.499987e+001	4.078755e+000
3.201100000000001e-005	-1.060019e-001	1.443067e+001	4.098817e+000
3.201300000000001e-005	-1.075142e-001	1.315265e+001	4.138920e+000
3.201600000000001e-005	-1.103097e-001	1.087177e+001	4.199011e+000
3.202000000000000e-005	-1.158305e-001	7.413077e+000	4.279053e+000
3.202040000000000e-005	-1.165239e-001	7.223330e+000	4.287046e+000
3.202120000000000e-005	-1.180001e-001	6.858149e+000	4.303027e+000
3.202280000000000e-005	-1.214099e-001	6.192204e+000	4.334967e+000
3.202600000000000e-005	-1.309426e-001	5.022995e+000	4.398788e+000
3.202849379509544e-005	-1.430606e-001	4.240911e+000	4.448472e+000
3.203049233253755e-005	-1.593647e-001	3.704734e+000	4.488245e+000
3.203201514037421e-005	-1.804983e-001	3.342311e+000	4.518524e+000
3.203320838163563e-005	-2.086923e-001	3.083117e+000	4.542233e+000
3.203417363890821e-005	-2.475860e-001	2.887082e+000	4.561401e+000
3.203498747638897e-005	-3.037083e-001	2.729406e+000	4.577553e+000
3.203572973723062e-005	-3.915833e-001	2.589628e+000	4.592277e+000
3.203631968540753e-005	-4.969549e-001	2.480818e+000	4.603974e+000
3.203670740395710e-005	-5.531992e-001	2.412066e+000	4.611659e+000
3.203720552638440e-005	-5.942416e-001	2.328509e+000	4.621527e+000
3.203777206832965e-005	-6.227043e-001	2.238349e+000	4.632748e+000
3.203831635929805e-005	-6.409308e-001	2.156733e+000	4.643524e+000
3.203927355720624e-005	-6.608285e-001	2.022061e+000	4.662467e+000
3.204016649740573e-005	-6.719468e-001	1.905155e+000	4.680130e+000
3.204159387973640e-005	-6.839771e-001	1.734234e+000	4.708347e+000
3.204347201878210e-005	-6.945757e-001	1.534843e+000	4.745439e+000
3.204672293079959e-005	-7.070643e-001	1.243692e+000	4.809557e+000
3.205081713572811e-005	-7.175505e-001	9.521518e-001	4.890158e+000
3.205614678999802e-005	-7.273654e-001	6.718497e-001	4.994824e+000
3.206253295216896e-005	-7.358605e-001	4.357713e-001	5.119885e+000
3.206830313658328e-005	-7.420137e-001	2.915685e-001	5.232533e+000
3.207412413632007e-005	-7.470372e-001	1.947554e-001	5.345809e+000
3.207963872311901e-005	-7.512719e-001	1.327597e-001	5.452783e+000
3.208535073772585e-005	-7.549857e-001	8.933134e-002	5.563231e+000
3.209093080759544e-005	-7.583711e-001	6.049937e-002	5.670777e+000
3.209655598092804e-005	-7.613158e-001	4.082881e-002	5.778832e+000
3.210216401667355e-005	-7.641463e-001	2.751192e-002	5.886196e+000
3.210766632103814e-005	-7.665654e-001	1.865600e-002	5.991172e+000
3.211336187778302e-005	-7.690400e-001	1.242572e-002	6.099459e+000
3.211868425888177e-005	-7.710621e-001	8.474747e-003	6.200289e+000
3.212458038194874e-005	-7.733194e-001	5.534578e-003	6.311572e+000
3.213056864230966e-005	-7.753289e-001	3.574561e-003	6.424123e+000
3.213841159217144e-005	-7.779593e-001	1.973860e-003	6.570838e+000
3.214644883553339e-005	-7.803282e-001	1.026437e-003	6.720298e+000
3.215850281538124e-005	-7.837874e-001	3.094082e-004	6.942822e+000
3.217111480527096e-005	-7.869579e-001	-1.415532e-005	7.173250e+000
3.219339779678313e-005	-7.921830e-001	-1.777714e-004	7.574520e+000
3.221977914047635e-005	-7.974764e-001	-2.053007e-004	8.038096e+000
3.227254182786279e-005	-8.066509e-001	-1.741626e-004	8.923915e+000
3.235989921209461e-005	-8.185893e-001	-1.299343e-004	1.032336e+001
3.236989921209461e-005	-8.198619e-001	-1.264264e-004	1.047573e+001
3.238989921209461e-005	-8.220980e-001	-1.209583e-004	1.076631e+001
3.242000000000000e-005	-8.254425e-001	-1.126173e-004	1.119284e+001
3.243000000000000e-005	-8.264044e-001	-1.099443e-004	1.133090e+001
3.245000000000000e-005	-8.284034e-001	-1.049009e-004	1.159851e+001
3.246000000000000e-005	-8.294412e-001	-1.101242e-004	1.172961e+001
3.246002750000000e-005	-8.294123e-001	-1.055244e-004	1.172997e+001
3.246008250000000e-005	-8.294089e-001	-1.023688e-004	1.173068e+001
3.246011384316937e-005	-8.294173e-001	-1.023313e-004	1.173108e+001
3.246015619388647e-005	-8.294182e-001	-1.024385e-004	1.173163e+001
3.246020018201221e-005	-8.294245e-001	-1.023918e-004	1.173220e+001
3.246025308038117e-005	-8.294281e-001	-1.024061e-004	1.173289e+001
3.246033754793163e-005	-8.294373e-001	-1.023708e-004	1.173398e+001
3.246045447943886e-005	-8.294474e-001	-1.023494e-004	1.173549e+001
3.246066100385401e-005	-8.294680e-001	-1.022958e-004	1.173816e+001
3.246101155358200e-005	-8.295005e-001	-1.022139e-004	1.174269e+001
3.246162691689672e-005	-8.295597e-001	-1.020658e-004	1.175064e+001
3.246276345986870e-005	-8.296668e-001	-1.017955e-004	1.176529e+001
3.246479473633767e-005	-8.298594e-001	-1.013126e-004	1.179141e+001
3.246624305599804e-005	-8.299950e-001	-1.009691e-004	1.181000e+001
3.246710336067925e-005	-8.300764e-001	-1.007660e-004	1.182101e+001
